zona,data,faixa_horaria,tipo_ocorrencia,clima,evento_especial,denuncias_app_ultimas_24h,anomalias_cameras_ultimas_24h,risco_ocorrencia,viaturas_recomendadas,dia_da_semana,final_de_semana,mes,semana_do_mes,feriado,media_3dias,media_7dias,media_7dias_anterior,crescimento_percentual,diaria_avg,mensal_avg,media_movel_7dias,media_risco_por_zona_ocorrencia,media_risco_por_zona,media_risco_por_ocorrencia
Cruzeiro,2025-07-13,18-23h,Furto,Chuva,Sim,17,6,12,0,6,1,7,2,0,47.666666666666664,60.857142857142854,72.14285714285714,-15.64356413959416,61.6,61.6,60.857142857142854,45.40449438202247,48.689189189189186,49.102742371572035
Cruzeiro,2025-07-14,18-23h,Furto,Nublado,Sim,23,10,19,0,0,0,7,2,0,38.666666666666664,51.42857142857143,60.857142857142854,-15.492957491899753,33.666666666666664,33.666666666666664,51.42857142857143,45.40449438202247,48.689189189189186,49.102742371572035
Cruzeiro,2025-07-14,18-23h,Furto,Nublado,Não,28,12,17,0,0,0,7,2,0,16.0,49.142857142857146,51.42857142857143,-4.4444443580246915,33.666666666666664,33.666666666666664,49.142857142857146,45.40449438202247,48.689189189189186,49.102742371572035
Cruzeiro,2025-07-14,00-06h,Furto,Nublado,Sim,13,11,65,2,0,0,7,2,0,33.666666666666664,45.142857142857146,49.142857142857146,-8.139534718090863,33.666666666666664,33.666666666666664,45.142857142857146,45.40449438202247,48.689189189189186,49.102742371572035
Cruzeiro,2025-07-15,12-18h,Furto,Céu limpo,Não,30,5,32,1,1,0,7,3,0,38.0,39.42857142857143,45.142857142857146,-12.658227567697491,38.5,38.5,39.42857142857143,45.40449438202247,48.689189189189186,49.102742371572035
Cruzeiro,2025-07-15,06-12h,Furto,Céu limpo,Sim,9,13,45,1,1,0,7,3,0,47.333333333333336,39.285714285714285,39.42857142857143,-0.36231883139047216,38.5,38.5,39.285714285714285,45.40449438202247,48.689189189189186,49.102742371572035
Cruzeiro,2025-07-16,18-23h,Furto,Chuva,Sim,26,1,32,1,2,0,7,3,0,36.333333333333336,31.714285714285715,39.285714285714285,-19.27272678214877,43.666666666666664,43.666666666666664,31.714285714285715,45.40449438202247,48.689189189189186,49.102742371572035
Cruzeiro,2025-07-16,18-23h,Furto,Céu limpo,Sim,30,13,59,2,2,0,7,3,0,45.333333333333336,38.42857142857143,31.714285714285715,21.17117050361174,43.666666666666664,43.666666666666664,38.42857142857143,45.40449438202247,48.689189189189186,49.102742371572035
Cruzeiro,2025-07-16,00-06h,Furto,Céu limpo,Sim,25,6,40,1,2,0,7,3,0,43.666666666666664,41.42857142857143,38.42857142857143,7.806691246666027,43.666666666666664,43.666666666666664,41.42857142857143,45.40449438202247,48.689189189189186,49.102742371572035
Cruzeiro,2025-07-17,18-23h,Furto,Céu limpo,Sim,30,8,92,3,3,0,7,3,0,63.666666666666664,52.142857142857146,41.42857142857143,25.862068341260425,59.666666666666664,59.666666666666664,52.142857142857146,45.40449438202247,48.689189189189186,49.102742371572035
Cruzeiro,2025-07-17,18-23h,Furto,Chuva,Sim,8,6,87,2,3,0,7,3,0,73.0,55.285714285714285,52.142857142857146,6.027397144680046,59.666666666666664,59.666666666666664,55.285714285714285,45.40449438202247,48.689189189189186,49.102742371572035
Cruzeiro,2025-07-17,00-06h,Furto,Chuva,Não,0,0,0,0,3,0,7,3,0,59.666666666666664,50.714285714285715,55.285714285714285,-8.268733700565537,59.666666666666664,59.666666666666664,50.714285714285715,45.40449438202247,48.689189189189186,49.102742371572035
Cruzeiro,2025-07-18,12-18h,Furto,Chuva,Sim,16,15,82,2,4,0,7,3,0,56.333333333333336,56.0,50.714285714285715,10.42253500575283,57.333333333333336,57.333333333333336,56.0,45.40449438202247,48.689189189189186,49.102742371572035
Cruzeiro,2025-07-18,12-18h,Furto,Céu limpo,Sim,16,15,97,3,4,0,7,3,0,59.666666666666664,65.28571428571429,56.0,16.581632356960657,57.333333333333336,57.333333333333336,65.28571428571429,45.40449438202247,48.689189189189186,49.102742371572035
Cruzeiro,2025-07-18,00-06h,Furto,Céu limpo,Sim,19,14,10,0,4,0,7,3,0,63.0,58.285714285714285,65.28571428571429,-10.722100492221665,57.333333333333336,57.333333333333336,58.285714285714285,45.40449438202247,48.689189189189186,49.102742371572035
Cruzeiro,2025-07-18,06-12h,Furto,Chuva,Não,13,7,11,0,4,0,7,3,0,39.333333333333336,54.142857142857146,58.285714285714285,-7.107843015306608,57.333333333333336,57.333333333333336,54.142857142857146,45.40449438202247,48.689189189189186,49.102742371572035
Cruzeiro,2025-07-18,06-12h,Furto,Céu limpo,Não,25,9,45,1,4,0,7,3,0,22.0,47.42857142857143,54.142857142857146,-12.401055179927742,57.333333333333336,57.333333333333336,47.42857142857143,45.40449438202247,48.689189189189186,49.102742371572035
Cruzeiro,2025-07-18,12-18h,Furto,Chuva,Não,8,14,99,3,4,0,7,3,0,51.666666666666664,49.142857142857146,47.42857142857143,3.614457755116857,57.333333333333336,57.333333333333336,49.142857142857146,45.40449438202247,48.689189189189186,49.102742371572035
Cruzeiro,2025-07-19,12-18h,Furto,Céu limpo,Não,20,0,75,2,5,1,7,3,0,73.0,59.857142857142854,49.142857142857146,21.802325137743374,44.333333333333336,44.333333333333336,59.857142857142854,45.40449438202247,48.689189189189186,49.102742371572035
Cruzeiro,2025-07-19,00-06h,Furto,Nublado,Não,2,9,4,0,5,1,7,3,0,59.333333333333336,48.714285714285715,59.857142857142854,-18.61575147897312,44.333333333333336,44.333333333333336,48.714285714285715,45.40449438202247,48.689189189189186,49.102742371572035
Cruzeiro,2025-07-19,06-12h,Furto,Céu limpo,Sim,25,14,54,2,5,1,7,3,0,44.333333333333336,42.57142857142857,48.714285714285715,-12.609970415631114,44.333333333333336,44.333333333333336,42.57142857142857,45.40449438202247,48.689189189189186,49.102742371572035
Cruzeiro,2025-07-20,00-06h,Furto,Céu limpo,Sim,0,11,17,0,6,1,7,3,0,25.0,43.57142857142857,42.57142857142857,2.348993233412911,17.0,17.0,43.57142857142857,45.40449438202247,48.689189189189186,49.102742371572035
Cruzeiro,2025-06-21,12-18h,Roubo,Céu limpo,Sim,6,3,21,0,5,1,6,3,0,52.5,52.5,84.0,-37.499999553571435,36.25,36.25,52.5,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-06-21,12-18h,Roubo,Chuva,Não,27,0,20,0,5,1,6,3,0,41.666666666666664,41.666666666666664,52.5,-20.63492024187454,36.25,36.25,41.666666666666664,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-06-21,18-23h,Roubo,Céu limpo,Sim,29,5,20,0,5,1,6,3,0,20.333333333333332,36.25,41.666666666666664,-12.999999688000003,36.25,36.25,36.25,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-06-22,18-23h,Roubo,Céu limpo,Não,0,8,29,0,6,1,6,4,0,23.0,34.8,36.25,-3.9999998896551836,46.2,46.2,34.8,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-06-22,00-06h,Roubo,Nublado,Sim,9,7,69,2,6,1,6,4,0,39.333333333333336,40.5,34.8,16.379309874157773,46.2,46.2,40.5,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-06-22,18-23h,Roubo,Chuva,Sim,22,8,90,2,6,1,6,4,0,62.666666666666664,47.57142857142857,40.5,17.460317029198517,46.2,46.2,47.57142857142857,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-06-22,06-12h,Roubo,Chuva,Não,4,13,36,1,6,1,6,4,0,65.0,40.714285714285715,47.57142857142857,-14.414414111408707,46.2,46.2,40.714285714285715,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-06-22,06-12h,Roubo,Chuva,Não,26,7,7,0,6,1,6,4,0,44.333333333333336,38.714285714285715,40.714285714285715,-4.91228058110188,46.2,46.2,38.714285714285715,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-06-23,06-12h,Roubo,Nublado,Sim,26,5,52,1,0,0,6,4,0,31.666666666666668,43.285714285714285,38.714285714285715,11.808117776174075,52.0,52.0,43.285714285714285,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-06-24,06-12h,Roubo,Céu limpo,Sim,30,2,15,0,1,0,6,4,0,24.666666666666668,42.57142857142857,43.285714285714285,-1.6501649783790293,34.25,34.25,42.57142857142857,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-06-24,12-18h,Roubo,Nublado,Sim,30,4,2,0,1,0,6,4,0,23.0,38.714285714285715,42.57142857142857,-9.060402471735506,34.25,34.25,38.714285714285715,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-06-24,00-06h,Roubo,Céu limpo,Sim,2,6,77,2,1,0,6,4,0,31.333333333333332,39.857142857142854,38.714285714285715,2.9520294440435095,34.25,34.25,39.857142857142854,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-06-24,18-23h,Roubo,Céu limpo,Sim,16,2,43,1,1,0,6,4,0,40.666666666666664,33.142857142857146,39.857142857142854,-16.845877713544276,34.25,34.25,33.142857142857146,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-06-25,00-06h,Roubo,Nublado,Sim,28,0,52,1,2,0,6,4,0,57.333333333333336,35.42857142857143,33.142857142857146,6.896551516052321,41.333333333333336,41.333333333333336,35.42857142857143,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-06-25,18-23h,Roubo,Chuva,Não,5,13,54,1,2,0,6,4,0,49.666666666666664,42.142857142857146,35.42857142857143,18.95161236830127,41.333333333333336,41.333333333333336,42.142857142857146,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-06-25,00-06h,Roubo,Céu limpo,Não,20,0,18,0,2,0,6,4,0,41.333333333333336,37.285714285714285,42.142857142857146,-11.525423455328944,41.333333333333336,41.333333333333336,37.285714285714285,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-06-26,18-23h,Roubo,Chuva,Sim,29,0,92,3,3,0,6,4,0,54.666666666666664,48.285714285714285,37.285714285714285,29.501914917573163,68.0,68.0,48.285714285714285,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-06-26,12-18h,Roubo,Nublado,Não,14,8,30,1,3,0,6,4,0,46.666666666666664,52.285714285714285,48.285714285714285,8.284023497076436,68.0,68.0,52.285714285714285,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-06-26,06-12h,Roubo,Chuva,Sim,23,1,82,2,3,0,6,4,0,68.0,53.0,52.285714285714285,1.3661201924512552,68.0,68.0,53.0,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-06-27,06-12h,Roubo,Chuva,Não,2,14,40,1,4,0,6,4,0,50.666666666666664,52.57142857142857,53.0,-0.808625321670146,40.0,40.0,52.57142857142857,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-06-27,18-23h,Roubo,Chuva,Sim,28,11,24,1,4,0,6,4,0,48.666666666666664,48.57142857142857,52.57142857142857,-7.608695507443293,40.0,40.0,48.57142857142857,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-06-27,00-06h,Roubo,Nublado,Não,25,14,56,2,4,0,6,4,0,40.0,48.857142857142854,48.57142857142857,0.5882352820069187,40.0,40.0,48.857142857142854,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-06-29,12-18h,Roubo,Chuva,Sim,4,10,59,1,6,1,6,5,0,46.333333333333336,54.714285714285715,48.857142857142854,11.98830384819262,59.0,59.0,54.714285714285715,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-06-30,18-23h,Roubo,Céu limpo,Não,4,3,91,2,0,0,6,5,0,68.66666666666667,54.57142857142857,54.714285714285715,-0.2610966009721304,79.25,79.25,54.57142857142857,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-06-30,06-12h,Roubo,Céu limpo,Sim,13,12,69,2,0,0,6,5,0,73.0,60.142857142857146,54.57142857142857,10.20942389668596,79.25,79.25,60.142857142857146,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-06-30,00-06h,Roubo,Chuva,Não,22,8,65,2,0,0,6,5,0,75.0,57.714285714285715,60.142857142857146,-4.038004683453607,79.25,79.25,57.714285714285715,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-06-30,06-12h,Roubo,Nublado,Não,29,5,92,3,0,0,6,5,0,75.33333333333333,65.14285714285714,57.714285714285715,12.871286905695515,79.25,79.25,65.14285714285714,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-01,06-12h,Roubo,Céu limpo,Sim,20,3,53,1,1,0,7,1,0,70.0,69.28571428571429,65.14285714285714,6.359649025180842,53.0,53.0,69.28571428571429,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-02,00-06h,Roubo,Chuva,Não,20,12,44,1,2,0,7,1,0,63.0,67.57142857142857,69.28571428571429,-2.4742267684132337,47.0,47.0,67.57142857142857,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-02,00-06h,Roubo,Céu limpo,Não,21,13,50,1,2,0,7,1,0,49.0,66.28571428571429,67.57142857142857,-1.9027483862172425,47.0,47.0,66.28571428571429,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-03,18-23h,Roubo,Nublado,Não,16,7,67,2,3,0,7,1,0,53.666666666666664,62.857142857142854,66.28571428571429,-5.172413715071358,79.0,79.0,62.857142857142854,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-03,12-18h,Roubo,Chuva,Não,8,12,82,2,3,0,7,1,0,66.33333333333333,64.71428571428571,62.857142857142854,2.9545454075413184,79.0,79.0,64.71428571428571,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-03,18-23h,Roubo,Chuva,Sim,25,13,88,3,3,0,7,1,0,79.0,68.0,64.71428571428571,5.077262614700146,79.0,79.0,68.0,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-04,12-18h,Roubo,Chuva,Sim,3,3,2,0,4,0,7,1,0,57.333333333333336,55.142857142857146,68.0,-18.907562747157687,16.666666666666668,16.666666666666668,55.142857142857146,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-04,12-18h,Roubo,Chuva,Sim,0,8,18,0,4,0,7,1,0,36.0,50.142857142857146,55.142857142857146,-9.067357348519426,16.666666666666668,16.666666666666668,50.142857142857146,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-04,12-18h,Roubo,Céu limpo,Sim,15,8,30,1,4,0,7,1,0,16.666666666666668,48.142857142857146,50.142857142857146,-3.988603909059181,16.666666666666668,16.666666666666668,48.142857142857146,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-05,18-23h,Roubo,Chuva,Não,12,8,10,0,5,1,7,1,0,19.333333333333332,42.42857142857143,48.142857142857146,-11.86943595523427,58.0,58.0,42.42857142857143,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-05,06-12h,Roubo,Chuva,Sim,0,12,90,2,5,1,7,1,0,43.333333333333336,45.714285714285715,42.42857142857143,7.744107561586688,58.0,58.0,45.714285714285715,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-05,00-06h,Roubo,Chuva,Não,21,3,74,2,5,1,7,1,0,58.0,44.57142857142857,45.714285714285715,-2.499999945312508,58.0,58.0,44.57142857142857,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-07,18-23h,Roubo,Chuva,Sim,14,15,17,0,0,0,7,1,0,60.333333333333336,34.42857142857143,44.57142857142857,-22.756409745849773,11.0,11.0,34.42857142857143,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-07,06-12h,Roubo,Céu limpo,Não,0,8,5,0,0,0,7,1,0,32.0,34.857142857142854,34.42857142857143,1.2448132418518827,11.0,11.0,34.857142857142854,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-08,18-23h,Roubo,Nublado,Não,10,14,96,3,1,0,7,2,0,39.333333333333336,46.0,34.857142857142854,31.967212197661958,46.333333333333336,46.333333333333336,46.0,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-08,06-12h,Roubo,Chuva,Sim,9,6,17,0,1,0,7,2,0,39.333333333333336,44.142857142857146,46.0,-4.037266992978662,46.333333333333336,46.333333333333336,44.142857142857146,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-08,06-12h,Roubo,Céu limpo,Não,16,8,26,1,1,0,7,2,0,46.333333333333336,46.42857142857143,44.142857142857146,5.177993410207267,46.333333333333336,46.333333333333336,46.42857142857143,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-10,12-18h,Roubo,Chuva,Sim,18,13,97,3,3,0,7,2,0,46.666666666666664,47.42857142857143,46.42857142857143,2.1538461074556223,83.0,83.0,47.42857142857143,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-10,06-12h,Roubo,Chuva,Não,3,3,69,2,3,0,7,2,0,64.0,46.714285714285715,47.42857142857143,-1.5060240646320249,83.0,83.0,46.714285714285715,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-11,00-06h,Roubo,Céu limpo,Não,16,5,62,2,4,0,7,2,0,76.0,53.142857142857146,46.714285714285715,13.761467595320271,62.0,62.0,53.142857142857146,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-12,06-12h,Roubo,Céu limpo,Não,24,12,36,1,5,1,7,2,0,55.666666666666664,57.57142857142857,53.142857142857146,8.33333317652329,36.0,36.0,57.57142857142857,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-13,00-06h,Roubo,Chuva,Não,19,6,63,2,6,1,7,2,0,53.666666666666664,52.857142857142854,57.57142857142857,-8.188585465706954,43.333333333333336,43.333333333333336,52.857142857142854,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-13,00-06h,Roubo,Chuva,Sim,13,13,7,0,6,1,7,2,0,35.333333333333336,51.42857142857143,52.857142857142854,-2.702702651570481,43.333333333333336,43.333333333333336,51.42857142857143,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-13,06-12h,Roubo,Céu limpo,Sim,17,11,60,2,6,1,7,2,0,43.333333333333336,56.285714285714285,51.42857142857143,9.444444260802467,43.333333333333336,43.333333333333336,56.285714285714285,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-14,00-06h,Roubo,Chuva,Sim,6,14,36,1,0,0,7,2,0,34.333333333333336,47.57142857142857,56.285714285714285,-15.482233227473015,36.0,36.0,47.57142857142857,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-16,00-06h,Roubo,Chuva,Sim,11,13,94,3,2,0,7,3,0,63.333333333333336,51.142857142857146,47.57142857142857,7.50750734969205,94.0,94.0,51.142857142857146,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-17,18-23h,Roubo,Céu limpo,Sim,20,5,10,0,3,0,7,3,0,46.666666666666664,43.714285714285715,51.142857142857146,-14.525139380793368,54.4,54.4,43.714285714285715,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-17,00-06h,Roubo,Nublado,Não,6,1,75,2,3,0,7,3,0,59.666666666666664,49.285714285714285,43.714285714285715,12.745097747661157,54.4,54.4,49.285714285714285,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-17,00-06h,Roubo,Céu limpo,Não,23,7,36,1,3,0,7,3,0,40.333333333333336,45.42857142857143,49.285714285714285,-7.826086797731567,54.4,54.4,45.42857142857143,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-17,06-12h,Roubo,Nublado,Sim,13,8,85,2,3,0,7,3,0,65.33333333333333,56.57142857142857,45.42857142857143,24.528301346861284,54.4,54.4,56.57142857142857,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-17,18-23h,Roubo,Chuva,Não,11,15,66,2,3,0,7,3,0,62.333333333333336,57.42857142857143,56.57142857142857,1.5151514883685415,54.4,54.4,57.42857142857143,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-18,12-18h,Roubo,Nublado,Não,29,0,69,2,4,0,7,3,0,73.33333333333333,62.142857142857146,57.42857142857143,8.208955080938594,73.5,73.5,62.142857142857146,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-18,06-12h,Roubo,Chuva,Não,25,4,78,2,4,0,7,3,0,71.0,59.857142857142854,62.142857142857146,-3.678160860351444,73.5,73.5,59.857142857142854,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-19,06-12h,Roubo,Céu limpo,Sim,13,9,46,1,5,1,7,3,0,64.33333333333333,65.0,59.857142857142854,8.591885297987602,58.0,58.0,65.0,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-19,12-18h,Roubo,Nublado,Sim,23,3,79,2,5,1,7,3,0,67.66666666666667,65.57142857142857,65.0,0.8791208655959396,58.0,58.0,65.57142857142857,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-19,00-06h,Roubo,Céu limpo,Não,25,1,78,2,5,1,7,3,0,67.66666666666667,71.57142857142857,65.57142857142857,9.150326657838157,58.0,58.0,71.57142857142857,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-19,18-23h,Roubo,Chuva,Não,8,4,29,0,5,1,7,3,0,62.0,63.57142857142857,71.57142857142857,-11.17764455440417,58.0,58.0,63.57142857142857,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-20,18-23h,Roubo,Céu limpo,Não,21,11,68,2,6,1,7,3,0,58.333333333333336,63.857142857142854,63.57142857142857,0.44943819517737515,45.6,45.6,63.857142857142854,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-20,00-06h,Roubo,Céu limpo,Sim,3,3,32,1,6,1,7,3,0,43.0,58.57142857142857,63.857142857142854,-8.277404792076434,45.6,45.6,58.57142857142857,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-20,06-12h,Roubo,Chuva,Não,10,2,8,0,6,1,7,3,0,36.0,48.57142857142857,58.57142857142857,-17.073170440214163,45.6,45.6,48.57142857142857,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-20,18-23h,Roubo,Céu limpo,Sim,29,3,90,3,6,1,7,3,0,43.333333333333336,54.857142857142854,48.57142857142857,12.941176204152255,45.6,45.6,54.857142857142854,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-20,06-12h,Roubo,Nublado,Não,5,5,30,0,6,1,7,3,0,42.666666666666664,47.857142857142854,54.857142857142854,-12.76041643405491,45.6,45.6,47.857142857142854,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-21,18-23h,Roubo,Céu limpo,Não,16,12,97,3,0,0,7,3,0,72.33333333333333,50.57142857142857,47.857142857142854,5.671641672532863,71.33333333333333,71.33333333333333,50.57142857142857,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-21,18-23h,Roubo,Céu limpo,Sim,14,0,77,2,0,0,7,3,0,68.0,57.42857142857143,50.57142857142857,13.559321765776133,71.33333333333333,71.33333333333333,57.42857142857143,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-07-21,12-18h,Roubo,Nublado,Sim,23,1,40,1,0,0,7,3,0,71.33333333333333,53.42857142857143,57.42857142857143,-6.96517400806911,71.33333333333333,71.33333333333333,53.42857142857143,51.71232876712329,48.689189189189186,50.94032324906755
Cruzeiro,2025-06-22,06-12h,Todos,Céu limpo,Sim,21,12,76,2,6,1,6,4,0,79.5,79.5,83.0,-4.216867419073886,63.5,63.5,79.5,46.34722222222222,48.689189189189186,49.08932196508323
Cruzeiro,2025-06-22,06-12h,Todos,Chuva,Não,17,15,51,1,6,1,6,4,0,70.0,70.0,79.5,-11.949685384280688,63.5,63.5,70.0,46.34722222222222,48.689189189189186,49.08932196508323
Cruzeiro,2025-06-23,00-06h,Todos,Chuva,Sim,3,7,97,3,0,0,6,4,0,74.66666666666667,76.75,70.0,9.642857005102043,62.5,62.5,76.75,46.34722222222222,48.689189189189186,49.08932196508323
Cruzeiro,2025-06-23,18-23h,Todos,Chuva,Sim,29,14,28,1,0,0,6,4,0,58.666666666666664,67.0,76.75,-12.703582896370255,62.5,62.5,67.0,46.34722222222222,48.689189189189186,49.08932196508323
Cruzeiro,2025-06-24,06-12h,Todos,Céu limpo,Sim,7,8,72,2,1,0,6,4,0,65.66666666666667,67.83333333333333,67.0,1.2437810759634595,72.0,72.0,67.83333333333333,46.34722222222222,48.689189189189186,49.08932196508323
Cruzeiro,2025-06-25,06-12h,Todos,Chuva,Sim,30,9,91,3,2,0,6,4,0,63.666666666666664,71.14285714285714,67.83333333333333,4.878904806979993,91.0,91.0,71.14285714285714,46.34722222222222,48.689189189189186,49.08932196508323
Cruzeiro,2025-06-26,06-12h,Todos,Nublado,Não,24,13,93,3,3,0,6,4,0,85.33333333333333,72.57142857142857,71.14285714285714,2.0080321002887085,93.0,93.0,72.57142857142857,46.34722222222222,48.689189189189186,49.08932196508323
Cruzeiro,2025-06-27,18-23h,Todos,Chuva,Sim,9,13,70,2,4,0,6,4,0,84.66666666666667,71.71428571428571,72.57142857142857,-1.1811023459296977,72.25,72.25,71.71428571428571,46.34722222222222,48.689189189189186,49.08932196508323
Cruzeiro,2025-06-27,00-06h,Todos,Nublado,Sim,2,7,86,2,4,0,6,4,0,83.0,76.71428571428571,71.71428571428571,6.972111456564184,72.25,72.25,76.71428571428571,46.34722222222222,48.689189189189186,49.08932196508323
Cruzeiro,2025-06-27,12-18h,Todos,Céu limpo,Não,26,10,69,2,4,0,6,4,0,75.0,72.71428571428571,76.71428571428571,-5.2141526322177505,72.25,72.25,72.71428571428571,46.34722222222222,48.689189189189186,49.08932196508323
Cruzeiro,2025-06-27,06-12h,Todos,Céu limpo,Sim,28,10,64,2,4,0,6,4,0,73.0,77.85714285714286,72.71428571428571,7.072691454796007,72.25,72.25,77.85714285714286,46.34722222222222,48.689189189189186,49.08932196508323
Cruzeiro,2025-06-28,06-12h,Todos,Chuva,Sim,18,1,95,3,5,1,6,4,0,76.0,81.14285714285714,77.85714285714286,4.2201834320343306,55.0,55.0,81.14285714285714,46.34722222222222,48.689189189189186,49.08932196508323
Cruzeiro,2025-06-28,12-18h,Todos,Chuva,Não,13,12,47,1,5,1,6,4,0,68.66666666666667,74.85714285714286,81.14285714285714,-7.746478777772259,55.0,55.0,74.85714285714286,46.34722222222222,48.689189189189186,49.08932196508323
Cruzeiro,2025-06-28,06-12h,Todos,Chuva,Não,24,11,23,1,5,1,6,4,0,55.0,64.85714285714286,74.85714285714286,-13.358778447497235,55.0,55.0,64.85714285714286,46.34722222222222,48.689189189189186,49.08932196508323
Cruzeiro,2025-06-29,00-06h,Todos,Céu limpo,Não,20,12,7,0,6,1,6,5,0,25.666666666666668,55.857142857142854,64.85714285714286,-13.87665176842168,26.25,26.25,55.857142857142854,46.34722222222222,48.689189189189186,49.08932196508323
Cruzeiro,2025-06-29,18-23h,Todos,Céu limpo,Sim,11,6,32,1,6,1,6,5,0,20.666666666666668,48.142857142857146,55.857142857142854,-13.810741440728405,26.25,26.25,48.142857142857146,46.34722222222222,48.689189189189186,49.08932196508323
